Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1787762363337,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.039634704589844,45.221595764160156,0,0,0,0,185622.0196533203,70204.77026367188,0,34088599552,2147483648,8107196416,0
199,1787762363337,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,38.67051315307617,38.67051315307617,42.55149841308594,42.11861801147461,42.168373107910156,42.168373107910156,42.66096115112305,42.18330001831055,42.50174331665039,42.506717681884766,42.50174331665039,42.50174331665039,38.67549133300781,38.68046569824219,38.68046569824219,100,83.34162902832031,42.20320510864258,42.55149841308594,42.14847183227539,0,185622.0369873047,70204.77026367188,0,34088599552,2147483648,8107417600,0
200,1787762363537,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,30.158798217773438,1.1077423095703125,56.744014739990234,1.0647811889648438,1.0422134399414063,28.8387451171875,5.157630920410156,1.138641357421875,14.496856689453125,3.68603515625,3.6562728881835938,1.1203384399414063,40.44300842285156,1.0916213989257813,1.0395355224609375,65.30076599121094,46.326961517333984,1.0474166870117188,42.7002067565918,3.53082275390625,0,185635.3745727539,70215.806640625,0,34088599552,2147483648,8183078912,0
200,1787762363738,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,74.9126968383789,2.7362136840820313,80.22782135009766,0.19940185546875,0.1492156982421875,28.219024658203125,11.678390502929688,0.9813690185546875,16.555816650390625,0.1832733154296875,0.15869903564453125,0.17113494873046875,81.19950866699219,0.1903076171875,0.1820220947265625,83.26980590820313,74.563232421875,2.3245315551757813,70.93354034423828,0.18306732177734375,0,185654.40673828125,70232.4828491211,0,34088599552,2147483648,8245854208,0
200,1787762363938,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,68.91571044921875,0.27683258056640625,78.49325561523438,0.259857177734375,0.2507171630859375,29.281417846679688,11.990219116210938,1.0814285278320313,17.9036865234375,0.501739501953125,0.32207489013671875,2.7808380126953125,66.86845397949219,0.27713775634765625,2.803009033203125,64.69546508789063,62.840702056884766,0.6060028076171875,54.42023468017578,0.26230621337890625,0,185671.27307128906,70247.58013916016,0,34088599552,2147483648,8289898496,0
199,1787762364138,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,47.954566955566406,0.24488067626953125,70.49272155761719,0.20609283447265625,0.23160552978515625,23.613555908203125,16.436492919921875,10.706092834472656,22.08678436279297,0.8053665161132813,0.5857925415039063,0.32569122314453125,52.79180145263672,2.7634963989257813,0.21842193603515625,56.361812591552734,50.55684280395508,0.208740234375,54.97624588012695,0.1851806640625,0,185687.48010253906,70261.48699951172,0,34088599552,2147483648,8281165824,0
200,1787762364338,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,47.66899108886719,0.25124359130859375,52.06862258911133,2.8204727172851563,2.7840347290039063,16.59337615966797,0.32860565185546875,0.31501007080078125,7.960136413574219,0.3140106201171875,0.2829742431640625,0.308868408203125,30.498268127441406,0.296173095703125,0.2292022705078125,45.50863265991211,47.704925537109375,0.273681640625,51.71947479248047,0.25618743896484375,0,185700.28735351563,70271.79052734375,0,34088599552,2147483648,8324960256,0
200,1787762364539,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,0.7646102905273438,0.1244354248046875,0.2884674072265625,0.2947540283203125,0.23635101318359375,1.240753173828125,0.275848388671875,0.279388427734375,3.1899032592773438,2.7975540161132813,2.8112640380859375,0.222686767578125,2.8676223754882813,0.30771636962890625,0.2175445556640625,11.823646545410156,9.912399291992188,0.24936676025390625,0.6840133666992188,2.9146575927734375,0,185707.90521240234,70277.0376586914,0,34088599552,2147483648,8326393856,0
200,1787762364739,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,1.0607681274414063,2.7016677856445313,3.013671875,0.29654693603515625,0.29964447021484375,0.25565338134765625,0.3656768798828125,0.2340545654296875,0.33480072021484375,0.281036376953125,0.29889678955078125,0.2967987060546875,0.3049774169921875,0.3280181884765625,0.24138641357421875,16.217918395996094,8.463088989257813,0.25730133056640625,5.607963562011719,0.3718109130859375,0,185715.20251464844,70282.12438964844,0,34088599552,2147483648,8329048064,0
200,1787762364940,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,4.7998199462890625,0.1775970458984375,9.026611328125,0.251251220703125,0.29553985595703125,2.9598007202148438,0.3673095703125,0.26058197021484375,0.3699493408203125,0.19948577880859375,0.22193145751953125,2.785247802734375,0.9542007446289063,0.2490081787109375,2.6811599731445313,17.135391235351563,10.435997009277344,2.7178726196289063,17.61669921875,0.16771697998046875,0,185723.49731445313,70288.22088623047,0,34088599552,2147483648,8328839168,0
200,1787762365140,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,4.208930969238281,0.2385711669921875,7.889060974121094,0.32379150390625,0.47803497314453125,0.6152725219726563,3.0357284545898438,2.97943115234375,0.38134002685546875,0.27701568603515625,0.25966644287109375,0.2679901123046875,0.3151702880859375,2.866973876953125,0.2962646484375,17.424720764160156,17.19507598876953,0.24076080322265625,10.903900146484375,0.254180908203125,0,185730.576171875,70293.1314086914,0,34088599552,2147483648,8329973760,0
200,1787762365341,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,1.6189956665039063,0.1620025634765625,2.5403289794921875,2.8559494018554688,2.7754974365234375,0.7619857788085938,0.3213043212890625,0.24045562744140625,0.32654571533203125,0.27584075927734375,0.2811279296875,0.22388458251953125,1.0167617797851563,0.33098602294921875,0.22119140625,17.635047912597656,17.930503845214844,0.25522613525390625,7.8910980224609375,0.2623138427734375,0,185738.79888916016,70299.16705322266,0,34088599552,2147483648,8337199104,0
200,1787762365541,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,2.383331298828125,0.17345428466796875,5.727630615234375,0.330291748046875,0.24611663818359375,0.45801544189453125,0.273040771484375,0.190155029296875,2.7231521606445313,2.7992019653320313,2.807830810546875,0.198486328125,3.0172882080078125,0.33742523193359375,0.17424774169921875,19.551002502441406,20.380157470703125,0.204071044921875,12.618843078613281,0.3733367919921875,0,185746.9522705078,70305.13287353516,0,34088599552,2147483648,8339595264,0
200,1787762365742,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3.7911453247070313,2.7597579956054688,12.563766479492188,0.353973388671875,0.34539031982421875,1.0623626708984375,0.338409423828125,0.35491943359375,0.427276611328125,0.40045166015625,0.34255218505859375,0.35576629638671875,1.806304931640625,0.43904876708984375,0.28435516357421875,16.72210693359375,18.25732421875,0.2922821044921875,14.863380432128906,2.6428146362304688,0,185754.74194335938,70310.74670410156,0,34088599552,2147483648,8343564288,0
200,1787762365942,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,4.798912048339844,0.17535400390625,14.424919128417969,0.21784210205078125,0.26447296142578125,3.1713104248046875,0.30268096923828125,0.2505645751953125,1.0561065673828125,0.2879638671875,0.32726287841796875,2.7846527099609375,1.5849075317382813,0.3315582275390625,2.7659988403320313,15.045730590820313,16.916114807128906,2.7728805541992188,9.482818603515625,0.18896484375,0,185763.22161865234,70317.03503417969,0,34088599552,2147483648,8345034752,0
200,1787762366143,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,5.9202728271484375,0.1538543701171875,6.41998291015625,0.3601226806640625,0.35184478759765625,0.31594085693359375,2.8295211791992188,2.8768463134765625,0.43378448486328125,0.54559326171875,0.42116546630859375,0.5228042602539063,0.4820098876953125,2.878143310546875,0.29663848876953125,16.300819396972656,14.302902221679688,0.287261962890625,8.753730773925781,0.29688262939453125,0,185771.97235107422,70323.62292480469,0,34088599552,2147483648,8346357760,0
200,1787762366343,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,1.9093856811523438,0.2259521484375,2.967498779296875,2.8647537231445313,0.3165740966796875,0.7424392700195313,0.33648681640625,0.36502838134765625,0.7050628662109375,0.47391510009765625,0.3805999755859375,0.40729522705078125,0.4213714599609375,0.3036041259765625,0.2119293212890625,16.72808837890625,8.399650573730469,0.2497100830078125,9.425979614257813,0.22899627685546875,0,185780.43713378906,70329.90838623047,0,34088599552,2147483648,8346443776,0
200,1787762366544,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,2.9825363159179688,0.110260009765625,6.6225433349609375,0.19907379150390625,2.7135467529296875,0.12447357177734375,0.1437225341796875,0.165313720703125,2.770843505859375,2.796875,2.806304931640625,0.22565460205078125,2.6906051635742188,0.19463348388671875,0.16057586669921875,17.690162658691406,14.467658996582031,0.1167449951171875,11.625450134277344,0.15723419189453125,0,185789.04901123047,70336.35327148438,0,34088599552,2147483648,8347488256,0
200,1787762366744,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,1.1108779907226563,2.7858810424804688,3.53302001953125,0.5010833740234375,0.41042327880859375,0.5333023071289063,0.37451934814453125,0.36658477783203125,0.5887069702148438,0.6195220947265625,0.608551025390625,0.5661163330078125,0.407379150390625,0.41994476318359375,0.37137603759765625,13.960823059082031,9.943229675292969,0.3669891357421875,4.115837097167969,2.9588775634765625,0,185796.12469482422,70341.27209472656,0,34088599552,2147483648,8353243136,0
202,1787762366945,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,0.8036117553710938,0.22461700439453125,1.212799072265625,0.520050048828125,0.2552337646484375,2.8675460815429688,0.24431610107421875,0.21833038330078125,0.3112945556640625,0.36290740966796875,0.35936737060546875,2.8558807373046875,0.28436279296875,0.31682586669921875,2.77972412109375,18.689529418945313,13.980018615722656,2.7885055541992188,10.318435668945313,0.2534942626953125,0,185804.1759033203,70347.15350341797,0,34088599552,2147483648,8361635840,0
200,1787762367148,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3.6268768310546875,0,1.1671676635742188,0.13144683837890625,0.04345703125,0,2.4423751831054688,2.53851318359375,0,0.0141754150390625,0.048980712890625,0,0.0987091064453125,2.5167388916015625,0,14.30731201171875,11.736946105957031,0,4.208656311035156,0,0,185811.37719726563,70352.51983642578,0,34088599552,2147483648,8361832448,0
