Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1787691584724,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,0,0,15.699493408203125,0,0,0,0,0,11.289871215820313,0,0,0,0,0,0,0,0,0,100,0,0,251986.22729492188,199335.01751708984,0,34088599552,2147483648,8377339904,0
198,1787691584726,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,0,0,71.98805236816406,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,99.79596710205078,0,0,251986.62762451172,199335.01751708984,0,34088599552,2147483648,8376995840,0
200,1787691584925,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,28.972328186035156,3.19464111328125,62.88715744018555,0.35930633544921875,0.8589553833007813,3.0406723022460938,0.4069061279296875,3.0092086791992188,5.4945831298828125,0.41997528076171875,0.464111328125,0.3872528076171875,29.197616577148438,0.37041473388671875,1.2966766357421875,0.5518798828125,0.7905426025390625,0.5286026000976563,39.705238342285156,0.3648834228515625,0,251995.2061767578,199341.3946533203,0,34088599552,2147483648,8417955840,0
200,1787691585125,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,45.8623161315918,0.1411285400390625,69.71089172363281,2.6869659423828125,2.8346405029296875,0.18216705322265625,0.14907073974609375,0.20952606201171875,0.61474609375,0.21730804443359375,0.22330474853515625,0.2081756591796875,52.8544807434082,0.1407318115234375,36.382572174072266,2.7215118408203125,3.0699691772460938,0.26927947998046875,52.92741775512695,0.15081787109375,0,252008.94158935547,199352.88690185547,0,34088599552,2147483648,8469114880,0
200,1787691585325,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,51.29827117919922,0.2705535888671875,71.66355895996094,0.26656341552734375,0.33873748779296875,0.37340545654296875,0.27729034423828125,0.3317108154296875,7.001274108886719,0.289459228515625,0.34911346435546875,0.314300537109375,49.63933563232422,2.7792587280273438,44.582820892333984,0.27494049072265625,30.285980224609375,2.8565216064453125,51.7392692565918,2.8237991333007813,0,252021.10278320313,199362.83203125,0,34088599552,2147483648,8512880640,0
200,1787691585526,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,47.801475524902344,0.27465057373046875,61.9732666015625,0.2713623046875,0.39157867431640625,0.31540679931640625,0.31505584716796875,0.3716278076171875,4.9864654541015625,0.26642608642578125,2.8378677368164063,2.8266448974609375,47.01293182373047,0.26792144775390625,52.23857879638672,0.27310943603515625,28.852928161621094,0.32099151611328125,49.034671783447266,0.2430267333984375,0,252036.2807006836,199375.76092529297,0,34088599552,2147483648,8545882112,0
200,1787691585726,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,41.28260040283203,0.2095184326171875,40.89461135864258,0.27426910400390625,5.14654541015625,0.2484588623046875,2.8081283569335938,0.2176055908203125,11.294013977050781,2.9378738403320313,0.2254486083984375,0.29543304443359375,43.4119987487793,0.23528289794921875,41.3848876953125,0.2712249755859375,40.73031997680664,0.2765655517578125,46.96959686279297,0.3019256591796875,0,252051.97747802734,199389.24981689453,0,34088599552,2147483648,8595488768,0
200,1787691585927,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,1.8601226806640625,3.0059738159179688,7.444618225097656,0.32541656494140625,0.26576995849609375,2.779205322265625,0.19484710693359375,2.7292327880859375,0.306060791015625,0.23943328857421875,0.25838470458984375,0.2928009033203125,0.27524566650390625,0.23534393310546875,0.3575286865234375,0.37119293212890625,0.37354278564453125,0.4000701904296875,11.173332214355469,0.25594329833984375,0,252059.84967041016,199394.9832763672,0,34088599552,2147483648,8595791872,0
200,1787691586127,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,5.374420166015625,0.36370086669921875,26.744651794433594,2.7511978149414063,2.7597732543945313,0.26221466064453125,0.2477569580078125,0.2225189208984375,0.32929229736328125,0.305908203125,0.23354339599609375,0.21140289306640625,4.64776611328125,0.25927734375,0.682373046875,2.9158172607421875,0.7760848999023438,0.39098358154296875,58.83365249633789,0.19319915771484375,0,252069.21325683594,199402.17901611328,0,34088599552,2147483648,8592576512,0
200,1787691586328,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,28.621871948242188,0.42467498779296875,23.261154174804688,0.2824859619140625,1.3278884887695313,0.8287506103515625,0.41709136962890625,0.35579681396484375,1.4851837158203125,0.6819229125976563,0.3272705078125,0.349517822265625,17.885780334472656,2.8191070556640625,10.439399719238281,0.43968963623046875,25.06683349609375,2.8686294555664063,39.63331985473633,2.7829971313476563,0,252079.69763183594,199410.47357177734,0,34088599552,2147483648,8601190400,0
