Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1787760030329,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,0,0,0,21.971847534179688,0,0,0,57.274356842041016,0,0,0,0,0,0,0,0,0,0,0,0,0,91137.50659179688,1311.5779418945313,0,34088599552,2147483648,7739473920,0
199,1787760030330,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,50.80657196044922,50.70169448852539,51.31598663330078,100,50.80657196044922,50.76162338256836,50.81156539916992,50.89646911621094,100,50.79658508300781,50.791587829589844,50.79658508300781,50.706687927246094,50.706687927246094,51.191131591796875,50.78160095214844,50.70169448852539,50.69669723510742,50.69669723510742,50.70169448852539,0,91137.51806640625,1311.5779418945313,0,34088599552,2147483648,7739506688,0
200,1787760030530,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,30.76696014404297,3.1918792724609375,3.0611724853515625,56.839256286621094,0.8047561645507813,3.1817092895507813,3.1788253784179688,7.0545196533203125,4.738212585449219,0.6636428833007813,0.6228256225585938,3.1751861572265625,48.016902923583984,0.5421066284179688,22.203079223632813,3.10955810546875,14.107696533203125,3.114044189453125,0.7170562744140625,3.2027435302734375,0,91149.76281738281,1321.5796508789063,0,34088599552,2147483648,7787532288,0
200,1787760030730,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,55.17754364013672,0.14936065673828125,0.1467132568359375,74.4557876586914,0.21312713623046875,0.1831207275390625,0.26436614990234375,0.18161773681640625,0.1899566650390625,0.26236724853515625,0.1994476318359375,0.19919586181640625,57.04293441772461,0.155853271484375,47.65297317504883,0.15435791015625,10.09881591796875,0.2130279541015625,0.4468841552734375,0.245635986328125,0,91161.8823852539,1331.5001220703125,0,34088599552,2147483648,7840452608,0
200,1787760030931,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,45.115325927734375,0.26224517822265625,0.25576019287109375,68.09249877929688,3.1348495483398438,0.2575531005859375,0.2502288818359375,9.020011901855469,0.9369964599609375,2.9077529907226563,0.24169921875,0.33109283447265625,51.191287994384766,2.8055038452148438,56.1247444152832,0.24639129638671875,36.532649993896484,0.26448822021484375,24.116989135742188,0.23113250732421875,0,91177.8198852539,1345.747802734375,0,34088599552,2147483648,7869816832,0
199,1787760031131,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,60.51887130737305,0.38291168212890625,0.36578369140625,74.86705780029297,0.49347686767578125,0.49092864990234375,0.3996429443359375,1.0830230712890625,0.5477066040039063,0.42830657958984375,0.40024566650390625,0.44408416748046875,61.919193267822266,0.361541748046875,65.81055450439453,0.364288330078125,49.33701705932617,0.38655853271484375,26.208229064941406,0.45652008056640625,0,91192.44122314453,1358.397216796875,0,34088599552,2147483648,7917625344,0
200,1787760031331,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,47.92578887939453,0.2320556640625,0.22031402587890625,59.21195983886719,0.9043426513671875,0.26294708251953125,0.2403564453125,15.068138122558594,9.852134704589844,0.39739227294921875,2.8351364135742188,0.2469024658203125,50.16305923461914,0.22666168212890625,48.5623893737793,0.2231597900390625,42.803951263427734,0.25060272216796875,42.64396286010742,0.25624847412109375,0,91206.04833984375,1368.9723510742188,0,34088599552,2147483648,7961067520,0
200,1787760031532,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,12.153701782226563,3.0518951416015625,2.695159912109375,31.464378356933594,0.23793792724609375,2.67431640625,0.22083282470703125,0.7744064331054688,0.25150299072265625,0.21285247802734375,0.2415313720703125,2.8132095336914063,18.878387451171875,0.2443695068359375,20.793556213378906,2.7306671142578125,6.612174987792969,2.4437103271484375,0.46205902099609375,2.7687225341796875,0,91215.2890625,1375.9605712890625,0,34088599552,2147483648,7962365952,0
200,1787760031732,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,11.413978576660156,0.62860107421875,0.286468505859375,21.57195281982422,0.26073455810546875,0.31105804443359375,2.8548431396484375,0.41394805908203125,0.34716796875,0.34322357177734375,0.35504913330078125,0.32033538818359375,7.458885192871094,0.32297515869140625,28.168182373046875,0.34322357177734375,2.5039825439453125,0.6393280029296875,1.8109970092773438,0.3177947998046875,0,91223.08801269531,1381.6159057617188,0,34088599552,2147483648,7963086848,0
200,1787760031933,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,18.02618408203125,0.9469223022460938,0.2037811279296875,22.78522491455078,2.9170684814453125,0.21469879150390625,0.25688934326171875,3.2361526489257813,0.43603515625,2.8175735473632813,0.2119598388671875,0.31035614013671875,33.16217041015625,2.7592239379882813,3.1342620849609375,0.3270111083984375,6.155769348144531,0.24871063232421875,8.046318054199219,0.25370025634765625,0,91233.2876586914,1389.66015625,0,34088599552,2147483648,7965704192,0
200,1787760032133,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,20.3609619140625,0.68450927734375,0.27759552001953125,8.991172790527344,0.2942047119140625,0.31938934326171875,0.3270721435546875,0.693939208984375,0.5256195068359375,0.44237518310546875,0.391754150390625,0.48616790771484375,40.303192138671875,0.3052215576171875,6.827217102050781,0.31824493408203125,5.473808288574219,0.289215087890625,1.7724990844726563,0.306121826171875,0,91241.54559326172,1395.7691650390625,0,34088599552,2147483648,7966224384,0
199,1787760032333,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,27.34162139892578,0.40367889404296875,0.25632476806640625,29.133399963378906,0.246490478515625,0.34627532958984375,0.3274078369140625,0.8846359252929688,2.9028854370117188,0.3585052490234375,2.82806396484375,0.327606201171875,35.613502502441406,0.1905364990234375,4.548011779785156,0.25353240966796875,14.136459350585938,0.38945770263671875,1.8367080688476563,0.31717681884765625,0,91252.82098388672,1404.8887329101563,0,34088599552,2147483648,7966777344,0
200,1787760032533,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,7.930938720703125,3.5335540771484375,2.7417678833007813,51.55824661254883,0.2814788818359375,2.76861572265625,0.25142669677734375,0.23773193359375,0.25067901611328125,0.25957489013671875,0.2963714599609375,2.7239761352539063,28.583465576171875,0.33306884765625,5.507537841796875,2.777069091796875,0.7659378051757813,0.42641448974609375,0.27397918701171875,2.8094635009765625,0,91261.32092285156,1411.2568359375,0,34088599552,2147483648,7969042432,0
200,1787760032734,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,21.003372192382813,0.645294189453125,0.22711944580078125,31.478897094726563,1.0430679321289063,0.3321990966796875,2.7824020385742188,0.5581130981445313,0.33788299560546875,0.2660675048828125,0.2126007080078125,0.3439178466796875,24.989776611328125,0.2633209228515625,5.0735626220703125,0.30152130126953125,4.752433776855469,2.906982421875,18.053306579589844,0.39473724365234375,0,91270.7255859375,1418.508544921875,0,34088599552,2147483648,7970779136,0
